Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score_Total,Segmento,Customer Name,Customer Age,Gender,Churn
3607,1,8,19215,3,3,3,9,Campeones / VIP,Isaiah Goodman,36,Male,0
3608,1087,1,4528,1,1,1,3,Clientes Dormidos / En Riesgo,Angela Joseph,28,Male,0
3609,52,9,20169,3,3,3,9,Campeones / VIP,Luis King,29,Female,0
3610,961,2,6567,1,1,1,3,Clientes Dormidos / En Riesgo,Daniel Delgado,24,Male,0
3611,69,4,8954,3,1,1,5,Leales y Activos,Gary Vasquez,49,Male,1
3612,217,4,11777,2,1,2,5,Leales y Activos,Erica Morgan,29,Male,0
3613,389,5,11935,1,2,2,5,Leales y Activos,Carrie Powell,24,Male,0
3614,91,5,7903,3,2,1,6,Leales y Activos,Patricia Young,36,Female,0
3615,421,7,14577,1,3,2,6,Leales y Activos,Dana Davis,30,Male,0
3616,105,3,9753,3,1,1,5,Leales y Activos,Matthew Huber,19,Male,0
3617,287,6,13509,2,2,2,6,Leales y Activos,Christopher Williams,32,Female,1
3618,1,3,8079,3,1,1,5,Leales y Activos,Joseph Jordan,69,Female,1
3619,393,3,8726,1,1,1,3,Clientes Dormidos / En Riesgo,Anthony Bradley,67,Female,1
3620,260,6,10911,2,2,2,6,Leales y Activos,Monique Powers,20,Female,0
3621,86,4,11009,3,1,2,6,Leales y Activos,Richard Pearson,21,Male,0
3622,104,7,22139,3,3,3,9,Campeones / VIP,Peter Lee,55,Male,0
3623,362,9,27417,1,3,3,7,Leales y Activos,James Fowler,20,Female,0
3624,152,5,13047,2,2,2,6,Leales y Activos,Michelle Salazar,38,Male,1
3625,182,1,594,2,1,1,4,Clientes Dormidos / En Riesgo,Elizabeth Robinson,53,Male,0
3626,346,7,20729,1,3,3,7,Leales y Activos,Wesley Long,49,Female,0
3627,49,8,28087,3,3,3,9,Campeones / VIP,Dustin Stewart,44,Female,0
3628,475,6,11643,1,2,2,5,Leales y Activos,Stephanie Martinez,64,Female,0
3629,211,2,2060,2,1,1,4,Clientes Dormidos / En Riesgo,Christian Hill,64,Female,0
3630,174,4,9921,2,1,1,4,Clientes Dormidos / En Riesgo,Dr. Alexis Johnson,63,Female,0
3631,614,7,29005,1,3,3,7,Leales y Activos,Dennis Gonzalez,29,Male,0
3632,172,4,11580,2,1,2,5,Leales y Activos,Katie Blair,64,Female,0
3633,1211,1,1490,1,1,1,3,Clientes Dormidos / En Riesgo,Janet Ashley,46,Male,0
3634,3,3,10446,3,1,2,6,Leales y Activos,Tracy Rhodes,45,Male,0
3635,491,3,8429,1,1,1,3,Clientes Dormidos / En Riesgo,Dennis Colon,57,Male,0
3636,149,7,19208,2,3,3,8,Campeones / VIP,Allison Burns,45,Male,0
3637,261,7,17571,2,3,3,8,Campeones / VIP,Audrey Shaw,22,Male,0
3638,32,1,2089,3,1,1,5,Leales y Activos,David Richards,53,Female,0
3639,5,5,12195,3,2,2,7,Leales y Activos,Michael Clark,69,Male,0
3640,71,11,29537,3,3,3,9,Campeones / VIP,Erica Hansen,45,Male,0
3641,32,2,1276,3,1,1,5,Leales y Activos,Matthew Barnes,20,Female,1
3642,184,5,6648,2,2,1,5,Leales y Activos,Joy Novak,31,Male,0
3643,24,6,9544,3,2,1,6,Leales y Activos,Natasha Mclaughlin PhD,51,Male,0
3644,26,6,18854,3,2,3,8,Campeones / VIP,Mary Stark,64,Female,0
3645,42,5,16774,3,2,3,8,Campeones / VIP,Michelle Patel,66,Male,1
3646,489,6,15965,1,2,2,5,Leales y Activos,William Delgado,36,Male,1
3647,173,4,12748,2,1,2,5,Leales y Activos,Amy Petersen,43,Female,0
3648,2,4,10472,3,1,2,6,Leales y Activos,Aaron Boone,44,Male,1
3649,128,8,20584,2,3,3,8,Campeones / VIP,Jennifer Dalton,42,Male,0
3650,428,6,23130,1,2,3,6,Leales y Activos,Kimberly Maldonado,67,Male,0
3651,220,4,14017,2,1,2,5,Leales y Activos,Ashley Black,49,Male,0
3652,476,6,14062,1,2,2,5,Leales y Activos,Samuel Kelley,30,Female,1
3653,403,6,17994,1,2,3,6,Leales y Activos,Sean Hicks,42,Male,0
3654,182,5,10637,2,2,2,6,Leales y Activos,Mike Garcia,55,Male,0
3655,24,6,16577,3,2,3,8,Campeones / VIP,Megan Strong,28,Female,0
3656,425,3,11287,1,1,2,4,Clientes Dormidos / En Riesgo,Joseph Diaz,65,Male,0
3657,38,5,12490,3,2,2,7,Leales y Activos,Kevin Martinez,48,Female,1
3658,14,11,26475,3,3,3,9,Campeones / VIP,Andrew Knight,29,Female,0
3659,188,6,12620,2,2,2,6,Leales y Activos,Erik Brown,31,Male,1
3660,561,5,16056,1,2,2,5,Leales y Activos,Jeffrey Thomas,18,Male,1
3662,164,3,11878,2,1,2,5,Leales y Activos,Jennifer Bartlett,47,Male,0
3663,144,11,31619,2,3,3,8,Campeones / VIP,Michelle Ellis,57,Male,0
3664,84,2,9248,3,1,1,5,Leales y Activos,Stephen Rosario,64,Male,0
3665,597,10,28253,1,3,3,7,Leales y Activos,Lawrence Taylor,28,Male,0
3666,109,6,18153,3,2,3,8,Campeones / VIP,Carrie Smith,39,Female,0
3667,234,4,7693,2,1,1,4,Clientes Dormidos / En Riesgo,Henry Griffith,67,Female,0
3668,177,4,7934,2,1,1,4,Clientes Dormidos / En Riesgo,Mason Galvan,35,Female,0
3669,345,4,8530,1,1,1,3,Clientes Dormidos / En Riesgo,Carrie Myers,38,Male,0
3670,406,4,8927,1,1,1,3,Clientes Dormidos / En Riesgo,Christine Gonzalez,48,Female,0
3671,369,6,16576,1,2,3,6,Leales y Activos,Julie Wilson,35,Male,0
3672,163,5,13332,2,2,2,6,Leales y Activos,Teresa Hernandez,52,Female,0
3673,840,2,8765,1,1,1,3,Clientes Dormidos / En Riesgo,Clarence Atkinson,38,Male,0
3674,701,2,5550,1,1,1,3,Clientes Dormidos / En Riesgo,Paige Peterson,37,Male,1
3675,110,6,17218,2,2,3,7,Leales y Activos,Julie Brown,41,Female,1
3676,274,3,8565,2,1,1,4,Clientes Dormidos / En Riesgo,Leslie Baker,68,Female,0
3677,385,2,1843,1,1,1,3,Clientes Dormidos / En Riesgo,Renee Smith,43,Female,1
3678,80,4,7083,3,1,1,5,Leales y Activos,Ryan Davenport,31,Male,0
3679,890,2,7922,1,1,1,3,Clientes Dormidos / En Riesgo,Christina Rodriguez,70,Male,0
3680,168,3,7046,2,1,1,4,Clientes Dormidos / En Riesgo,Samantha Barrett,58,Male,0
3681,468,5,13902,1,2,2,5,Leales y Activos,Regina Osborn,26,Female,0
3682,363,6,18094,1,2,3,6,Leales y Activos,Jose Berry,53,Male,0
3683,338,3,8788,1,1,1,3,Clientes Dormidos / En Riesgo,Krista Mcneil,50,Male,0
3684,268,5,12878,2,2,2,6,Leales y Activos,Terry Watson,41,Male,0
3685,56,6,13710,3,2,2,7,Leales y Activos,Gary Diaz,65,Male,0
3686,83,9,19752,3,3,3,9,Campeones / VIP,Whitney Hernandez,23,Female,0
3687,250,2,2277,2,1,1,4,Clientes Dormidos / En Riesgo,Sally Jones,29,Female,0
3688,133,8,22338,2,3,3,8,Campeones / VIP,Anthony Wagner,52,Female,0
3689,302,3,8664,1,1,1,3,Clientes Dormidos / En Riesgo,Thomas Young,36,Male,1
3690,27,5,20378,3,2,3,8,Campeones / VIP,Jaime Kidd,57,Male,1
3691,301,7,22447,1,3,3,7,Leales y Activos,Christian Rodriguez,20,Female,1
3692,11,5,13863,3,2,2,7,Leales y Activos,Tiffany Peters,29,Female,0
3693,256,3,7120,2,1,1,4,Clientes Dormidos / En Riesgo,Roberta Thomas,42,Female,0
3694,747,4,11061,1,1,2,4,Clientes Dormidos / En Riesgo,Mary Esparza,21,Male,0
3695,217,4,12499,2,1,2,5,Leales y Activos,Gabriel Roth,58,Male,1
3696,171,5,11432,2,2,2,6,Leales y Activos,Tyrone Hill,61,Male,0
3697,95,7,15756,3,3,2,8,Campeones / VIP,Margaret Parker,57,Female,0
3698,530,5,13318,1,2,2,5,Leales y Activos,Gerald Fisher,45,Male,0
3699,13,4,14960,3,1,2,6,Leales y Activos,Kimberly Brown,40,Male,0
3700,479,7,14453,1,3,2,6,Leales y Activos,Vincent Hicks,51,Male,0
3701,756,1,823,1,1,1,3,Clientes Dormidos / En Riesgo,Timothy Palmer,56,Female,0
3702,598,2,7038,1,1,1,3,Clientes Dormidos / En Riesgo,Shawn Chung,48,Male,0
3703,305,3,11981,1,1,2,4,Clientes Dormidos / En Riesgo,Gregory Brown,39,Male,0
3704,184,4,9834,2,1,1,4,Clientes Dormidos / En Riesgo,Tammy Calderon,46,Female,0
3705,396,5,15308,1,2,2,5,Leales y Activos,Crystal Bennett,43,Male,0
3706,346,2,5439,1,1,1,3,Clientes Dormidos / En Riesgo,Edward Cook,39,Male,0
3707,14,4,7482,3,1,1,5,Leales y Activos,Jonathan Clarke,56,Female,0
3708,9,4,12585,3,1,2,6,Leales y Activos,Lisa Osborne,63,Female,0
3709,267,4,7300,2,1,1,4,Clientes Dormidos / En Riesgo,Brandon Sharp,29,Female,0
3710,321,2,5597,1,1,1,3,Clientes Dormidos / En Riesgo,Lori Robinson,19,Female,1
3711,122,4,11486,2,1,2,5,Leales y Activos,Stephanie Cortez,57,Female,0
3712,63,8,19299,3,3,3,9,Campeones / VIP,Thomas Munoz,53,Female,1
3713,249,7,16310,2,3,3,8,Campeones / VIP,Robin Spencer,54,Male,0
3714,245,3,10189,2,1,1,4,Clientes Dormidos / En Riesgo,Shirley Franco,70,Male,0
3715,240,7,21268,2,3,3,8,Campeones / VIP,David Huerta,60,Male,0
3716,241,10,23826,2,3,3,8,Campeones / VIP,Jonathan Townsend,37,Female,0
3717,6,8,27027,3,3,3,9,Campeones / VIP,Kathleen Moss,65,Female,0
3718,290,7,29269,2,3,3,8,Campeones / VIP,Sarah Khan DDS,42,Male,1
3719,116,4,8263,2,1,1,4,Clientes Dormidos / En Riesgo,Gregory Weeks,27,Female,0
3720,340,7,17348,1,3,3,7,Leales y Activos,Carol Jacobson,27,Male,1
3721,54,8,22100,3,3,3,9,Campeones / VIP,Angela Anderson,31,Female,0
3722,197,6,12503,2,2,2,6,Leales y Activos,Jonathan Lee,56,Female,0
3723,127,3,7608,2,1,1,4,Clientes Dormidos / En Riesgo,Laura Kaiser,45,Male,0
3724,116,3,10209,2,1,2,5,Leales y Activos,Jessica Bradford,49,Male,0
3725,429,4,6970,1,1,1,3,Clientes Dormidos / En Riesgo,Jordan Huffman,54,Male,0
3726,111,3,5532,2,1,1,4,Clientes Dormidos / En Riesgo,Heidi Morrow,51,Male,1
3727,547,2,3892,1,1,1,3,Clientes Dormidos / En Riesgo,Angel Gamble,40,Male,1
3728,96,5,24103,3,2,3,8,Campeones / VIP,Harry Peterson,27,Male,1
3729,172,3,3936,2,1,1,4,Clientes Dormidos / En Riesgo,Steven Howard,61,Female,1
3730,59,8,13979,3,3,2,8,Campeones / VIP,Michelle Smith,68,Female,0
3731,186,5,10124,2,2,1,5,Leales y Activos,Claudia Barnes,20,Male,0
3732,154,5,15151,2,2,2,6,Leales y Activos,Christine Vega,69,Female,0
3733,69,7,21476,3,3,3,9,Campeones / VIP,Christian Campbell,42,Male,1
3734,110,8,27238,2,3,3,8,Campeones / VIP,Anthony Bush MD,37,Male,0
3735,117,5,12187,2,2,2,6,Leales y Activos,Mary Lowe,36,Male,1
3736,55,7,22810,3,3,3,9,Campeones / VIP,Dr. William Haley,29,Male,0
3737,146,2,5692,2,1,1,4,Clientes Dormidos / En Riesgo,Stacie Wilson,68,Female,0
3738,132,4,9737,2,1,1,4,Clientes Dormidos / En Riesgo,Rebecca Miller,46,Male,1
3739,211,7,20178,2,3,3,8,Campeones / VIP,Heather Rogers,24,Male,0
3740,81,7,15700,3,3,2,8,Campeones / VIP,Lori Strickland,49,Female,0
3741,164,8,17565,2,3,3,8,Campeones / VIP,Joshua Walsh,26,Male,0
3742,401,7,15843,1,3,2,6,Leales y Activos,Bryan Lopez,40,Male,0
3743,221,3,11256,2,1,2,5,Leales y Activos,Mary Pineda,60,Male,0
3744,493,3,8183,1,1,1,3,Clientes Dormidos / En Riesgo,Willie Tran,25,Male,0
3745,599,3,11797,1,1,2,4,Clientes Dormidos / En Riesgo,William Sparks,65,Male,0
3746,338,3,10578,1,1,2,4,Clientes Dormidos / En Riesgo,Stephanie Sullivan,50,Female,0
3747,150,5,17523,2,2,3,7,Leales y Activos,Karen Johnson,59,Female,0
3748,811,4,8962,1,1,1,3,Clientes Dormidos / En Riesgo,Christina Smith,64,Female,0
3749,268,5,12446,2,2,2,6,Leales y Activos,Paul Rivers,20,Female,0
3750,528,3,4991,1,1,1,3,Clientes Dormidos / En Riesgo,Michael Turner,36,Male,0
3751,56,6,19754,3,2,3,8,Campeones / VIP,Anthony Greene,46,Female,1
3752,102,5,16741,3,2,3,8,Campeones / VIP,David Burns,18,Male,0
3753,55,3,9787,3,1,1,5,Leales y Activos,Tiffany Drake,64,Male,0
3754,228,6,8651,2,2,1,5,Leales y Activos,Tiffany Larson,51,Female,1
3755,278,8,21032,2,3,3,8,Campeones / VIP,Thomas Payne,29,Male,0
3756,1060,1,4473,1,1,1,3,Clientes Dormidos / En Riesgo,James Cherry,68,Male,1
3757,130,3,6000,2,1,1,4,Clientes Dormidos / En Riesgo,Michelle Decker,18,Female,0
3758,231,6,16935,2,2,3,7,Leales y Activos,Sarah Cook,20,Male,0
3759,1,8,17886,3,3,3,9,Campeones / VIP,Jonathan Robinson,67,Female,0
3760,732,2,1290,1,1,1,3,Clientes Dormidos / En Riesgo,Mr. Dennis Wright,45,Female,0
3761,134,6,14306,2,2,2,6,Leales y Activos,Stacy Gonzalez,50,Male,0
3762,307,3,6366,1,1,1,3,Clientes Dormidos / En Riesgo,Michael Brown,52,Female,0
3763,951,3,5357,1,1,1,3,Clientes Dormidos / En Riesgo,James Pugh,61,Female,0
3764,309,4,7927,1,1,1,3,Clientes Dormidos / En Riesgo,Jason Graham,50,Female,0
3765,129,5,14881,2,2,2,6,Leales y Activos,Ruth Austin,54,Male,0
3766,244,6,14734,2,2,2,6,Leales y Activos,Jennifer Farley,55,Male,0
3767,22,8,22771,3,3,3,9,Campeones / VIP,Christina Woods,51,Female,1
3768,48,10,22523,3,3,3,9,Campeones / VIP,Michael Reyes,36,Male,0
3769,242,2,5260,2,1,1,4,Clientes Dormidos / En Riesgo,Melissa Rivera,21,Male,0
3770,19,4,6496,3,1,1,5,Leales y Activos,Scott Franco,33,Female,1
3771,537,6,16284,1,2,3,6,Leales y Activos,Michael Chan,47,Female,1
3772,430,6,16438,1,2,3,6,Leales y Activos,Todd Horton,64,Male,0
3773,227,6,11273,2,2,2,6,Leales y Activos,Barbara Terrell,27,Female,0
3774,103,7,15257,3,3,2,8,Campeones / VIP,Dillon Pierce,50,Female,0
3775,778,2,3904,1,1,1,3,Clientes Dormidos / En Riesgo,Angelica Sanchez,41,Male,0
3776,72,10,25832,3,3,3,9,Campeones / VIP,Melissa Stewart,64,Female,0
3777,48,7,21866,3,3,3,9,Campeones / VIP,Scott Nguyen,50,Male,0
3778,166,4,12747,2,1,2,5,Leales y Activos,James Hart,25,Female,0
3779,131,5,12827,2,2,2,6,Leales y Activos,Amanda Ryan,33,Female,0
3780,708,4,9696,1,1,1,3,Clientes Dormidos / En Riesgo,Gerald Gonzales,32,Female,1
3781,101,9,22236,3,3,3,9,Campeones / VIP,Marissa Hall,47,Female,1
3782,102,5,18672,3,2,3,8,Campeones / VIP,Brandi Salinas,29,Male,0
3783,806,2,5355,1,1,1,3,Clientes Dormidos / En Riesgo,James Phillips,58,Female,0
3784,482,5,14276,1,2,2,5,Leales y Activos,Kevin Randall,33,Male,0
3785,85,4,7497,3,1,1,5,Leales y Activos,Kenneth Taylor,39,Male,0
3786,203,3,6498,2,1,1,4,Clientes Dormidos / En Riesgo,Adrian Andrews,38,Female,0
3787,765,4,12497,1,1,2,4,Clientes Dormidos / En Riesgo,Mrs. Michelle Davis,22,Female,0
3788,50,6,23115,3,2,3,8,Campeones / VIP,Sarah Walker,61,Female,0
3789,415,3,7508,1,1,1,3,Clientes Dormidos / En Riesgo,Rhonda Miller,45,Male,0
3790,279,5,10876,2,2,2,6,Leales y Activos,Erika Mayo,40,Male,0
3791,120,4,11388,2,1,2,5,Leales y Activos,Frank Jackson,32,Male,0
3792,302,5,14909,1,2,2,5,Leales y Activos,Thomas Green,46,Female,0
3793,3,6,9821,3,2,1,6,Leales y Activos,Karen Powell,47,Male,0
3794,552,1,565,1,1,1,3,Clientes Dormidos / En Riesgo,Mark Hill,47,Female,0
3795,73,4,6081,3,1,1,5,Leales y Activos,Cassandra Underwood MD,54,Female,0
3796,4,10,22045,3,3,3,9,Campeones / VIP,Jennifer Manning,68,Male,0
3797,74,7,18586,3,3,3,9,Campeones / VIP,Mark Stewart,20,Male,0
3798,637,4,16268,1,1,3,5,Leales y Activos,Malik Reynolds,28,Female,0
3799,729,3,6283,1,1,1,3,Clientes Dormidos / En Riesgo,Tyler Davis,32,Male,1
3800,238,7,13274,2,3,2,7,Leales y Activos,Keith Brown,33,Female,0
3801,127,7,21247,2,3,3,8,Campeones / VIP,Rodney Lindsey,52,Female,0
3802,48,2,2844,3,1,1,5,Leales y Activos,Jasmine Ortega,61,Male,0
3803,153,6,9143,2,2,1,5,Leales y Activos,Kathryn Terry,23,Female,0
3804,400,5,11227,1,2,2,5,Leales y Activos,Ashley Hernandez,56,Male,0
3805,479,4,8769,1,1,1,3,Clientes Dormidos / En Riesgo,Karen Mann,28,Male,1
3806,9,6,10952,3,2,2,7,Leales y Activos,William Floyd PhD,32,Female,0
3807,11,8,23435,3,3,3,9,Campeones / VIP,Crystal Estrada,68,Male,1
3808,293,3,6405,2,1,1,4,Clientes Dormidos / En Riesgo,Todd Carroll,50,Female,0
3809,679,5,10427,1,2,2,5,Leales y Activos,Stacey Allen,37,Male,0
3810,1286,1,552,1,1,1,3,Clientes Dormidos / En Riesgo,Melissa Mckee,37,Female,1
3811,450,2,5292,1,1,1,3,Clientes Dormidos / En Riesgo,Brooke Hawkins,39,Male,0
3812,67,3,7613,3,1,1,5,Leales y Activos,Caitlin Stanley,38,Female,1
3813,544,3,2225,1,1,1,3,Clientes Dormidos / En Riesgo,Autumn West,52,Female,0
3814,263,4,12036,2,1,2,5,Leales y Activos,Sharon Rosales,35,Male,0
3815,154,11,34737,2,3,3,8,Campeones / VIP,Carol Williams,21,Female,0
3816,179,3,4450,2,1,1,4,Clientes Dormidos / En Riesgo,Nicholas Harrington,19,Female,0
3817,87,3,9762,3,1,1,5,Leales y Activos,Donna Thornton,35,Male,0
3818,88,5,16261,3,2,3,8,Campeones / VIP,Dominique Rodriguez,49,Male,0
3819,187,7,14085,2,3,2,7,Leales y Activos,Leah Chapman,19,Female,1
3820,131,3,8285,2,1,1,4,Clientes Dormidos / En Riesgo,Amanda Sanchez,43,Female,0
3821,252,5,16151,2,2,3,7,Leales y Activos,Krystal Ellis,47,Male,0
3822,28,4,11411,3,1,2,6,Leales y Activos,Christopher Christian,65,Female,0
3823,9,7,16138,3,3,3,9,Campeones / VIP,William Rojas,23,Male,1
3824,91,9,20747,3,3,3,9,Campeones / VIP,Cody Franklin,45,Male,0
3825,622,1,4052,1,1,1,3,Clientes Dormidos / En Riesgo,Michael Brown,67,Female,0
3826,181,5,13533,2,2,2,6,Leales y Activos,Ms. Jody Erickson,69,Male,0
3827,3,5,12315,3,2,2,7,Leales y Activos,Dr. Matthew Alvarez,65,Female,0
3828,716,3,7461,1,1,1,3,Clientes Dormidos / En Riesgo,Hector Castro,61,Female,0
3829,410,2,6614,1,1,1,3,Clientes Dormidos / En Riesgo,Becky Park,70,Female,0
3830,172,9,27111,2,3,3,8,Campeones / VIP,Stephanie Clay,43,Female,0
3831,130,8,22977,2,3,3,8,Campeones / VIP,Greg Lawson,42,Male,0
3832,71,6,18917,3,2,3,8,Campeones / VIP,Joseph White,44,Male,1
3833,126,4,12718,2,1,2,5,Leales y Activos,Catherine Johnson,34,Female,0
3834,291,8,26264,2,3,3,8,Campeones / VIP,Jonathan Smith,53,Male,0
3835,174,4,10220,2,1,2,5,Leales y Activos,Julian Frank,31,Female,0
3836,115,7,12624,2,3,2,7,Leales y Activos,David Charles,54,Female,0
3837,272,4,11686,2,1,2,5,Leales y Activos,Joshua Murphy,54,Male,0
3838,251,2,6275,2,1,1,4,Clientes Dormidos / En Riesgo,Sarah Hensley,62,Male,1
3839,2,9,29387,3,3,3,9,Campeones / VIP,Alison Anderson,46,Female,1
3840,107,5,11941,3,2,2,7,Leales y Activos,Benjamin Callahan,47,Female,0
3841,163,7,18337,2,3,3,8,Campeones / VIP,Miguel Lopez,22,Female,0
3842,544,4,13567,1,1,2,4,Clientes Dormidos / En Riesgo,Michael Brown,22,Female,0
3843,737,4,10894,1,1,2,4,Clientes Dormidos / En Riesgo,Diane Shaw,59,Female,0
3844,233,4,11493,2,1,2,5,Leales y Activos,Tammie May,64,Male,0
3845,1062,2,1443,1,1,1,3,Clientes Dormidos / En Riesgo,Theresa Johnson,40,Male,0
3846,750,4,13778,1,1,2,4,Clientes Dormidos / En Riesgo,Virginia Hicks,23,Male,0
3847,170,6,11891,2,2,2,6,Leales y Activos,Daniel Griffin,28,Female,0
3848,430,5,16813,1,2,3,6,Leales y Activos,Annette Smith,61,Male,0
3849,348,5,11345,1,2,2,5,Leales y Activos,Holly Davis,38,Female,1
3850,356,4,8612,1,1,1,3,Clientes Dormidos / En Riesgo,Jacob Miller,44,Male,0
3851,773,2,6870,1,1,1,3,Clientes Dormidos / En Riesgo,Elaine Howell MD,40,Male,0
3852,59,7,23535,3,3,3,9,Campeones / VIP,Amber Mcdaniel,27,Female,0
3853,12,6,18077,3,2,3,8,Campeones / VIP,Michael Johnson,65,Female,0
3854,1307,1,1121,1,1,1,3,Clientes Dormidos / En Riesgo,Ashley Clark,61,Male,0
3855,430,4,10424,1,1,2,4,Clientes Dormidos / En Riesgo,Brandon Schneider,32,Female,1
3856,218,3,11803,2,1,2,5,Leales y Activos,Robert Baird,31,Female,0
3857,34,5,12581,3,2,2,7,Leales y Activos,Adam Sanchez,45,Male,1
3858,305,4,10523,1,1,2,4,Clientes Dormidos / En Riesgo,Rhonda Wilson,40,Male,0
3859,578,6,17204,1,2,3,6,Leales y Activos,Ashley Figueroa,52,Female,0
3860,61,6,17903,3,2,3,8,Campeones / VIP,Samantha Love,21,Male,0
3861,767,2,3190,1,1,1,3,Clientes Dormidos / En Riesgo,Vanessa Rodriguez,18,Male,1
3862,413,3,10437,1,1,2,4,Clientes Dormidos / En Riesgo,Shane Reyes,57,Male,0
3863,222,5,12489,2,2,2,6,Leales y Activos,John Jones,62,Female,0
3864,136,3,10501,2,1,2,5,Leales y Activos,Elizabeth Young DDS,36,Female,0
3865,58,5,10924,3,2,2,7,Leales y Activos,Derrick Perry,21,Male,0
3866,160,5,10279,2,2,2,6,Leales y Activos,George Wilson,53,Male,0
3867,876,2,4946,1,1,1,3,Clientes Dormidos / En Riesgo,Nicholas Stewart,30,Female,0
3868,19,3,4806,3,1,1,5,Leales y Activos,Devin Nixon,24,Female,0
3869,318,5,10624,1,2,2,5,Leales y Activos,Anthony Rose,70,Female,0
3870,109,4,15046,3,1,2,6,Leales y Activos,Rhonda Foley,18,Male,0
3871,115,9,15882,2,3,2,7,Leales y Activos,Tina Herring,38,Female,0
3872,249,6,14705,2,2,2,6,Leales y Activos,David Cohen,30,Male,1
3873,121,4,12350,2,1,2,5,Leales y Activos,Mrs. Jennifer Ellis,46,Female,0
3874,261,6,13294,2,2,2,6,Leales y Activos,Mary Pineda,40,Female,0
3875,335,4,11669,1,1,2,4,Clientes Dormidos / En Riesgo,Barbara Taylor,50,Female,0
3876,488,3,5959,1,1,1,3,Clientes Dormidos / En Riesgo,Matthew Walker,26,Male,1
3877,556,2,7382,1,1,1,3,Clientes Dormidos / En Riesgo,Lynn Kaiser,65,Female,0
3878,213,2,7110,2,1,1,4,Clientes Dormidos / En Riesgo,Rebecca Garrett,21,Male,0
3879,256,7,15760,2,3,2,7,Leales y Activos,Catherine Bird,62,Female,0
3880,420,1,4035,1,1,1,3,Clientes Dormidos / En Riesgo,Dr. Jessica Sanchez,22,Female,0
3881,213,6,16925,2,2,3,7,Leales y Activos,Gabriella Parker,30,Male,0
3882,51,5,7144,3,2,1,6,Leales y Activos,Tracy Harrington,48,Male,1
3883,363,8,19288,1,3,3,7,Leales y Activos,Nicholas Johnston,18,Male,0
3884,123,1,3951,2,1,1,4,Clientes Dormidos / En Riesgo,Traci Williamson,50,Male,0
3885,246,3,6034,2,1,1,4,Clientes Dormidos / En Riesgo,Anthony Jones,19,Female,0
3886,63,3,11165,3,1,2,6,Leales y Activos,Neil Mejia,44,Female,0
3887,292,4,7636,2,1,1,4,Clientes Dormidos / En Riesgo,Elizabeth Gardner,61,Female,1
3889,184,3,4705,2,1,1,4,Clientes Dormidos / En Riesgo,Tara Martinez,39,Male,0
3890,127,4,14501,2,1,2,5,Leales y Activos,Hannah Johnson,58,Male,1
3891,119,2,5795,2,1,1,4,Clientes Dormidos / En Riesgo,Ashley Woodard,34,Male,0
3892,176,7,16144,2,3,3,8,Campeones / VIP,Regina Woods,22,Male,1
3893,84,6,14603,3,2,2,7,Leales y Activos,Sharon Hanson,46,Female,0
3894,282,5,15991,2,2,2,6,Leales y Activos,Kaitlyn Moore,62,Male,0
3895,56,6,21295,3,2,3,8,Campeones / VIP,Kayla House,43,Male,0
3896,482,3,4699,1,1,1,3,Clientes Dormidos / En Riesgo,William Phillips,37,Female,1
3897,32,5,13035,3,2,2,7,Leales y Activos,Stephanie Hughes,29,Female,0
3898,387,4,8031,1,1,1,3,Clientes Dormidos / En Riesgo,Shannon Beltran,46,Female,1
3899,464,6,17896,1,2,3,6,Leales y Activos,Jennifer Smith,59,Male,0
3900,102,3,6695,3,1,1,5,Leales y Activos,Katherine Green,60,Female,1
3901,22,4,11400,3,1,2,6,Leales y Activos,James Fisher,40,Female,0
3902,459,5,16272,1,2,3,6,Leales y Activos,Omar Freeman,66,Female,0
3903,257,3,6913,2,1,1,4,Clientes Dormidos / En Riesgo,Michael Joseph,19,Male,0
3904,0,7,17730,3,3,3,9,Campeones / VIP,Samantha Vargas,57,Female,0
3905,99,7,23007,3,3,3,9,Campeones / VIP,Robert Hawkins,54,Male,0
3906,483,4,11290,1,1,2,4,Clientes Dormidos / En Riesgo,Matthew Owens,61,Male,0
3908,133,6,12663,2,2,2,6,Leales y Activos,James Thomas,28,Female,0
3909,178,9,20119,2,3,3,8,Campeones / VIP,Deborah Ashley,46,Female,0
3910,326,4,11602,1,1,2,4,Clientes Dormidos / En Riesgo,Jordan Irwin,22,Male,1
3911,43,2,2819,3,1,1,5,Leales y Activos,Jonathan Davis,38,Female,1
3912,162,5,7241,2,2,1,5,Leales y Activos,Corey Rice,56,Male,0
3913,95,3,10366,3,1,2,6,Leales y Activos,Donna Cooper,56,Male,0
3914,127,7,20912,2,3,3,8,Campeones / VIP,Christopher Monroe,31,Female,0
3915,53,6,22766,3,2,3,8,Campeones / VIP,Danny Gray,47,Female,0
3916,135,9,19320,2,3,3,8,Campeones / VIP,Calvin Baldwin,20,Female,1
3917,575,2,4342,1,1,1,3,Clientes Dormidos / En Riesgo,Christian Martin,18,Male,1
3918,31,4,9178,3,1,1,5,Leales y Activos,Michael Wood,24,Female,0
3919,2,6,21052,3,2,3,8,Campeones / VIP,Danielle Walker,53,Male,0
3920,317,4,5097,1,1,1,3,Clientes Dormidos / En Riesgo,Frances Thompson,32,Female,0
3921,546,4,7656,1,1,1,3,Clientes Dormidos / En Riesgo,Barbara Morales,23,Female,0
